mode,timestamp_ns,time_from_start_s,latency_ms
FP16,1779096971892891058,8.478438497,46.331
FP16,1779096971995739500,8.581286939,60.891
FP16,1779096972085867925,8.671415364000001,55.203
FP16,1779096972185328690,8.770876129000001,44.739
FP16,1779096972278008981,8.86355642,42.772
FP16,1779096972426171260,9.011718699000001,59.293
FP16,1779096972472488998,9.058036437,45.611
FP16,1779096972578350138,9.163897577,45.653
FP16,1779096972667717709,9.253265148,45.332
FP16,1779096972770167627,9.355715066,47.534
FP16,1779096972875258355,9.460805794,43.751
FP16,1779096972972504028,9.558051467,45.357
FP16,1779096973067597173,9.653144612,46.029
FP16,1779096973205656936,9.791204375000001,51.043
FP16,1779096973278548206,9.864095645,57.187
FP16,1779096973388089970,9.973637409,55.862
FP16,1779096973463072363,10.048619802000001,44.887
FP16,1779096973571104780,10.156652219000001,42.769
FP16,1779096973702945023,10.288492462,52.227
FP16,1779096973810757747,10.396305186000001,55.741
FP16,1779096973908700785,10.494248224000001,51.525
FP16,1779096973982156132,10.567703571000001,43.933
FP16,1779096974095632340,10.681179779,52.103
FP16,1779096974190018862,10.775566301000001,51.534
FP16,1779096974305067134,10.890614573,56.02
FP16,1779096974416294139,11.001841578,55.184
FP16,1779096974485450496,11.070997935000001,44.491
FP16,1779096974621845622,11.207393061000001,52.392
FP16,1779096974688029206,11.273576645,51.431
FP16,1779096974783084701,11.36863214,43.198
FP16,1779096974887198001,11.47274544,49.864
FP16,1779096974963889362,11.549436801,45.23
FP16,1779096975088580223,11.674127662,51.844
FP16,1779096975207215950,11.792763389000001,51.422
FP16,1779096975299911607,11.885459046000001,50.894
FP16,1779096975381455989,11.967003428,44.376
FP16,1779096975485295349,12.070842788,44.914
FP16,1779096975571101240,12.156648679,46.678
FP16,1779096975680838434,12.266385873,43.111
FP16,1779096975786471474,12.372018913000002,49.118
FP16,1779096975867290531,12.452837970000001,44.916
FP16,1779096975963147902,12.548695341,44.815
FP16,1779096976066750165,12.652297604000001,45.879
FP16,1779096976199634199,12.785181638000001,51.03
FP16,1779096976274200683,12.859748122000001,43.457
FP16,1779096976372814102,12.958361541,49.559
FP16,1779096976484610476,13.070157915000001,45.464
FP16,1779096976598585650,13.184133089000001,48.82
FP16,1779096976678738660,13.264286099000001,43.395
FP16,1779096976786792888,13.372340327000002,46.715
FP16,1779096976890424843,13.475972282,44.638
FP16,1779096976977168236,13.562715675000002,42.705
FP16,1779096977096609922,13.682157361000002,49.75
FP16,1779096977170669902,13.756217341000001,48.985
FP16,1779096977271463610,13.857011049,44.644
FP16,1779096977368850189,13.954397628,43.48
FP16,1779096977468064273,14.053611712,49.5
FP16,1779096977600476493,14.186023932000001,47.884
FP16,1779096977689689758,14.275237197000001,47.058
FP16,1779096977789549972,14.375097411,48.556
FP16,1779096977866564246,14.452111685,44.402
FP16,1779096977968327281,14.553874720000001,46.759
FP16,1779096978129444172,14.714991611,68.96
FP16,1779096978197335615,14.782883054000001,53.332
FP16,1779096978294776833,14.880324272000001,49.331
FP16,1779096978392919091,14.97846653,48.066
FP16,1779096978484114225,15.069661664000002,47.877
FP16,1779096978574443471,15.159990910000001,46.672
FP16,1779096978719889937,15.305437376,53.153
FP16,1779096978778093666,15.363641105000001,44.856
FP16,1779096978890345185,15.475892624,51.168
FP16,1779096978970963945,15.556511384,47.04
FP16,1779096979072282703,15.657830142000002,47.712
FP16,1779096979171209291,15.756756730000001,48.269
FP16,1779096979298233649,15.883781088000001,48.023
FP16,1779096979373827525,15.959374964,44.347
FP16,1779096979474088296,16.059635735,45.101
FP16,1779096979587356950,16.172904389,46.163
FP16,1779096979684671263,16.270218702,46.394
FP16,1779096979805422155,16.390969594,55.437
FP16,1779096979869253710,16.454801149,50.4
FP16,1779096980004529963,16.590077402000002,56.83
FP16,1779096980085650994,16.671198433,45.366
FP16,1779096980204920827,16.790468266,55.506
FP16,1779096980283375396,16.868922835,43.57
FP16,1779096980379366773,16.964914212,44.646
FP16,1779096980491789252,17.077336691,49.262
FP16,1779096980573517608,17.159065047000002,47.886
FP16,1779096980671511395,17.257058834000002,48.505
FP16,1779096980802301644,17.387849083000003,49.786
FP16,1779096980890686999,17.476234438000002,49.873
FP16,1779096980989161797,17.574709236,48.336
FP16,1779096981094706887,17.680254326,50.095
FP16,1779096981186120847,17.771668286,52.553
FP16,1779096981272151342,17.857698781,43.121
FP16,1779096981404710205,17.990257644,50.322
FP16,1779096981469512787,18.055060226000002,47.444
FP16,1779096981582070242,18.167617681,47.98
FP16,1779096981672726776,18.258274215,51.743
FP16,1779096981776492696,18.362040135,43.131
FP16,1779096981879242273,18.464789712,45.989
FP16,1779096981969319864,18.554867303,45.286
FP16,1779096982070705283,18.656252722,46.611
FP16,1779096982183830473,18.769377912,46.51
FP16,1779096982295779523,18.881326962000003,49.232
FP16,1779096982408788495,18.994335934000002,52.901
FP16,1779096982469808629,19.055356068000002,45.363
FP16,1779096982584715269,19.170262708000003,42.837
FP16,1779096982687977575,19.273525014,48.444
FP16,1779096982771203749,19.356751188,45.003
FP16,1779096982882125154,19.467672593,46.691
FP16,1779096982971976921,19.557524360000002,42.617
FP16,1779096983081580409,19.667127848,62.75
FP16,1779096983189893878,19.775441317000002,48.125
FP16,1779096983278950235,19.864497674000003,44.893
FP16,1779096983391460218,19.977007657,50.429
FP16,1779096983471893093,20.057440532,47.279
FP16,1779096983616479620,20.202027059000002,51.515
FP16,1779096983709205653,20.294753092,51.273
FP16,1779096983807779767,20.393327206000002,55.123
FP16,1779096983917018434,20.502565873,50.807
FP16,1779096983984520019,20.570067458,49.18
FP16,1779096984068759457,20.654306896,47.875
FP16,1779096984202556420,20.788103859,52.985
FP16,1779096984279836137,20.865383576000003,49.435
FP16,1779096984397159438,20.982706877000002,47.758
FP16,1779096984509127264,21.094674703000003,52.395
FP16,1779096984596214627,21.181762066,48.861
FP16,1779096984694870471,21.28041791,50.808
FP16,1779096984771827559,21.357374998,47.605
FP16,1779096984870416361,21.455963800000003,47.362
FP16,1779096985006889520,21.592436959,51.22
FP16,1779096985085368687,21.670916126,47.654
FP16,1779096985169027185,21.754574624,46.959
FP16,1779096985267809183,21.853356622,45.578
FP16,1779096985373031035,21.958578474000003,51.911
FP16,1779096985481837340,22.067384779,42.996
FP16,1779096985583970089,22.169517528,45.993
FP16,1779096985678713797,22.264261236000003,45.668
FP16,1779096985776408775,22.361956214000003,46.064
FP16,1779096985890144553,22.475691992,42.66
FP16,1779096986010473007,22.596020446,57.212
FP16,1779096986090923199,22.676470638,49.992
FP16,1779096986170415882,22.755963321000003,46.445
FP16,1779096986301259213,22.886806652,55.42
FP16,1779096986393053283,22.978600722000003,47.558
FP16,1779096986487289939,23.072837378000003,49.343
FP16,1779096986588341973,23.173889412,48.193
FP16,1779096986666632313,23.252179752,47.811
FP16,1779096986771619874,23.357167313,47.627
FP16,1779096986873125394,23.458672833,49.392
FP16,1779096986997621677,23.583169116,49.455
FP16,1779096987082541224,23.668088663000002,44.469
FP16,1779096987215405739,23.800953178,55.262
FP16,1779096987294670822,23.880218261000003,51.768
FP16,1779096987381065814,23.966613253000002,43.818
FP16,1779096987482366055,24.067913494000003,43.645
FP16,1779096987585739493,24.171286932,47.611
FP16,1779096987665137322,24.250684761000002,46.207
FP16,1779096987774736881,24.36028432,47.487
FP16,1779096987886693674,24.472241113000003,50.402
FP16,1779096987998131391,24.58367883,51.138
FP16,1779096988082934416,24.668481855000003,50.46
FP16,1779096988165428497,24.750975936000003,46.685
FP16,1779096988266408469,24.851955908,45.625
FP16,1779096988391402379,24.976949818,48.834
FP16,1779096988503416417,25.088963856000003,53.262
FP16,1779096988614247135,25.199794574000002,52.78
FP16,1779096988672611742,25.258159181,43.336
FP16,1779096988770375017,25.355922456000002,45.976
FP16,1779096988874893222,25.460440661000003,52.745
FP16,1779096988991259412,25.576806851,46.518
FP16,1779096989072924916,25.658472355,49.157
FP16,1779096989173062771,25.75861021,49.043
FP16,1779096989295262671,25.880810110000002,51.107
FP16,1779096989369939516,25.955486955,48.007
FP16,1779096989481002003,26.066549442000003,45.758
FP16,1779096989569670207,26.155217646,47.675
FP16,1779096989673366749,26.258914188000002,48.525
FP16,1779096989817911018,26.403458457000003,58.985
FP16,1779096989901034236,26.486581675,59.266
FP16,1779096990009295138,26.594842577,55.764
FP16,1779096990095086580,26.680634019000003,47.251
FP16,1779096990192526970,26.778074409000002,53.039
FP16,1779096990271863451,26.85741089,44.035
FP16,1779096990367630906,26.953178345,46.363
FP16,1779096990470828784,27.056376223,47.938
FP16,1779096990582717993,27.168265432000002,49.103
FP16,1779096990684583569,27.270131008000003,44.618
FP16,1779096990786090618,27.371638057000002,44.916
FP16,1779096990920580753,27.506128192000002,53.973
FP16,1779096991028845960,27.614393399,56.907
FP16,1779096991098191903,27.683739342000003,48.621
FP16,1779096991183130900,27.768678339,45.181
FP16,1779096991283366301,27.86891374,44.979
FP16,1779096991415440118,28.000987557000002,56.994
FP16,1779096991491216083,28.076763522,48.652
FP16,1779096991603569178,28.189116617000003,53.564
FP16,1779096991680096935,28.265644374,44.106
FP16,1779096991796988893,28.382536332,52.75
FP16,1779096991913186379,28.498733818,55.99
FP16,1779096992005053615,28.590601054,58.805
FP16,1779096992080918215,28.666465654000003,46.974
FP16,1779096992191975481,28.777522920000003,49.591
FP16,1779096992276668943,28.862216382000003,45.405
FP16,1779096992412180289,28.997727728,58.167
FP16,1779096992504896157,29.090443596,49.47
FP16,1779096992608450838,29.193998277000002,53.014
FP16,1779096992715659329,29.301206768,53.664
FP16,1779096992770165675,29.355713114,48.409
FP16,1779096992872616292,29.458163731000003,46.523
FP16,1779096992980204163,29.565751602000002,44.012
FP16,1779096993102801813,29.688349252000002,49.921
FP16,1779096993204849413,29.790396852,52.011
FP16,1779096993276659685,29.862207124,49.098
FP16,1779096993408117637,29.993665076000003,52.856
FP16,1779096993475595887,30.061143326000003,46.346
FP16,1779096993585551312,30.171098751000002,47.869
FP16,1779096993695356096,30.280903535,50.802
FP16,1779096993775830767,30.361378206,44.581
FP16,1779096993925814197,30.511361636,56.22
FP16,1779096994007789880,30.593337319000003,58.808
FP16,1779096994101046266,30.686593705000003,45.791
FP16,1779096994170667950,30.756215389,49.0
FP16,1779096994281922548,30.867469987000003,48.157
FP16,1779096994380346507,30.965893946,46.446
FP16,1779096994478814285,31.064361724,43.259
FP16,1779096994571386847,31.156934286000002,49.031
FP16,1779096994669540043,31.255087482,44.793
FP16,1779096994787748450,31.373295889,44.099
FP16,1779096994896903590,31.482451029000003,51.683
FP16,1779096994985875918,31.571423357,45.918
FP16,1779096995071990907,31.657538346000003,48.273
FP16,1779096995188922426,31.774469865,47.988
FP16,1779096995288099364,31.873646803000003,47.754
FP16,1779096995375487302,31.961034741000002,49.432
FP16,1779096995488649911,32.07419735,50.488
FP16,1779096995605907815,32.191455254000005,56.743
FP16,1779096995688530649,32.274078088,44.935
FP16,1779096995814219444,32.399766883000005,51.717
FP16,1779096995903402763,32.488950202000005,51.535
FP16,1779096995985397022,32.570944461,46.214
FP16,1779096996114160351,32.699707790000005,60.409
FP16,1779096996171642095,32.757189534000005,49.108
FP16,1779096996284344408,32.869891847000005,50.472
FP16,1779096996373550512,32.959097951000004,51.296
FP16,1779096996492258474,33.077805913,52.09
FP16,1779096996578715115,33.164262554000004,45.635
FP16,1779096996686870882,33.272418321,46.578
FP16,1779096996791861079,33.377408518,47.809
FP16,1779096996880305009,33.465852448,44.429
FP16,1779096996994208846,33.579756285,44.806
FP16,1779096997116598182,33.702145621,49.493
FP16,1779096997186040118,33.771587557000004,47.981
FP16,1779096997303960943,33.889508382,54.172
FP16,1779096997374149849,33.959697288,44.58
FP16,1779096997478411671,34.06395911,47.661
FP16,1779096997616646055,34.202193494,51.462
FP16,1779096997687028129,34.272575568,46.065
FP16,1779096997782907516,34.368454955000004,45.193
FP16,1779096997889744097,34.475291536,44.813
FP16,1779096998029011685,34.614559124,69.032
FP16,1779096998091722975,34.677270414,46.152
FP16,1779096998226217868,34.811765307,53.74
FP16,1779096998309323561,34.894871,55.714
FP16,1779096998381589004,34.967136443,44.755
FP16,1779096998486939607,35.072487046,45.482
FP16,1779096998622365973,35.207913412,54.932
FP16,1779096998694242248,35.279789687000005,49.311
FP16,1779096998775299935,35.360847374,45.593
FP16,1779096998871300118,35.456847557,48.639
FP16,1779096999008279303,35.593826742000005,61.101
FP16,1779096999112785592,35.698333031000004,51.949
FP16,1779096999194566018,35.780113457,48.22
FP16,1779096999315666475,35.901213914,55.695
FP16,1779096999385723499,35.971270938,46.597
FP16,1779096999538005066,36.123552505,60.582
FP16,1779096999584210177,36.169757616000005,44.068
FP16,1779096999692253477,36.277800916000004,50.114
FP16,1779096999779817493,36.365364932000006,46.645
FP16,1779096999866486501,36.45203394,44.506
FP16,1779096999984747096,36.570294535,49.553
FP16,1779097000083743955,36.669291394000005,49.462
FP16,1779097000171356184,36.756903623,41.797
FP16,1779097000295886937,36.881434376,51.788
FP16,1779097000382037082,36.967584521,48.0
FP16,1779097000470273567,37.055821006,45.322
FP16,1779097000568104340,37.153651779,46.928
FP16,1779097000684599341,37.270146780000005,43.525
FP16,1779097000781764295,37.367311734000005,44.024
FP16,1779097000911558891,37.49710633,53.981
FP16,1779097000974322929,37.559870368000006,51.957
FP16,1779097001113200682,37.698748121,63.377
FP16,1779097001202255057,37.787802496000005,48.513
FP16,1779097001310897904,37.896445343,53.794
FP16,1779097001382237122,37.967784561,54.086
FP16,1779097001494687363,38.080234802,46.969
FP16,1779097001605600661,38.1911481,57.319
FP16,1779097001672893214,38.258440653,47.958
FP16,1779097001795017360,38.380564799000005,50.308
FP16,1779097001876337025,38.461884464,46.227
FP16,1779097001980700800,38.566248239000004,55.572
FP16,1779097002071775626,38.657323065,46.483
FP16,1779097002215239971,38.800787410000005,52.156
FP16,1779097002297100681,38.88264812,47.073
FP16,1779097002407509567,38.993057006,54.742
FP16,1779097002474412633,39.059960072,44.385
FP16,1779097002592207723,39.177755162000004,50.058
FP16,1779097002669375594,39.254923033000004,49.644
FP16,1779097002789160542,39.374707981,58.471
FP16,1779097002893016655,39.478564094,46.952
FP16,1779097002978970440,39.564517879,47.674
FP16,1779097003090423919,39.675971358000005,47.755
FP16,1779097003204944588,39.790492027,58.431
FP16,1779097003278963118,39.864510557,54.303
FP16,1779097003383864231,39.96941167,45.014
FP16,1779097003487473180,40.073020619000005,44.74
FP16,1779097003591060916,40.176608355,50.401
FP16,1779097003711868424,40.297415863000005,51.581
FP16,1779097003788236987,40.373784426,51.456
FP16,1779097003876761925,40.462309364,45.005
FP16,1779097003975686648,40.561234087,48.782
FP16,1779097004085054434,40.670601873,56.534
FP16,1779097004168400931,40.75394837,46.126
FP16,1779097004269402794,40.854950233000004,50.496
FP16,1779097004387736969,40.973284408000005,45.29
FP16,1779097004491434424,41.076981863,55.273
FP16,1779097004609831079,41.195378518000005,52.012
FP16,1779097004710382451,41.295929890000004,54.053
FP16,1779097004790387949,41.375935388,49.222
FP16,1779097004917224401,41.50277184,50.864
FP16,1779097005007450470,41.592997909000005,56.435
FP16,1779097005106811861,41.6923593,59.596
FP16,1779097005208881058,41.794428497000006,54.339
FP16,1779097005282192744,41.867740183,49.12
FP16,1779097005387447518,41.972994957000004,50.981
FP16,1779097005467175778,42.052723217,47.441
FP16,1779097005581710600,42.167258039000004,45.731
FP16,1779097005708040461,42.293587900000006,53.63
FP16,1779097005779739587,42.365287026000004,55.258
FP16,1779097005910700707,42.496248146,51.827
FP16,1779097005987650696,42.573198135000005,45.082
FP16,1779097006091487325,42.677034764000005,46.22
FP16,1779097006209481376,42.795028815,60.221
FP16,1779097006310589134,42.896136573,56.909
FP16,1779097006395720348,42.981267787,50.94
FP16,1779097006505852774,43.091400213,51.607
FP16,1779097006594131061,43.1796785,45.851
FP16,1779097006695105802,43.280653241,52.057
FP16,1779097006774255947,43.359803386,46.977
FP16,1779097006876205567,43.461753006,45.914
FP16,1779097006968565908,43.554113347000005,48.767
FP16,1779097007087252610,43.672800049,49.35
FP16,1779097007201194880,43.786742319000005,56.631
FP16,1779097007270365774,43.855913213,49.146
FP16,1779097007389752426,43.975299865000004,43.788
FP16,1779097007485948223,44.071495662000004,49.903
FP16,1779097007576879109,44.162426548000006,47.234
FP16,1779097007676092501,44.26163994,48.149
FP16,1779097007813618410,44.399165849000006,56.808
FP16,1779097007888101968,44.473649407,45.374
FP16,1779097008006196624,44.591744063,54.172
FP16,1779097008108855864,44.694403303,50.187
FP16,1779097008171584363,44.757131802,49.63
FP16,1779097008286661928,44.872209367,44.216
FP16,1779097008395259442,44.980806881,52.191
FP16,1779097008491960481,45.07750792,50.22
FP16,1779097008603987304,45.189534743,55.394
FP16,1779097008691352364,45.276899803000006,44.803
FP16,1779097008784770372,45.370317811,45.645
FP16,1779097008872294226,45.457841665000004,46.821
FP16,1779097008991057769,45.576605208000004,45.971
FP16,1779097009108551204,45.694098643000004,54.673
FP16,1779097009195281266,45.780828705000005,52.843
FP16,1779097009286332887,45.871880326,46.972
FP16,1779097009387607822,45.973155261,48.597
FP16,1779097009467763860,46.053311299,45.578
FP16,1779097009582740245,46.168287684000006,46.646
FP16,1779097009710292517,46.295839956,53.538
FP16,1779097009770386427,46.355933866,47.973
FP16,1779097009870567370,46.456114809000006,48.144
FP16,1779097010006228479,46.591775918,59.487
FP16,1779097010079654696,46.665202135,46.387
FP16,1779097010175345428,46.760892867,45.303
FP16,1779097010276615579,46.862163018000004,47.597
FP16,1779097010383483001,46.969030440000004,48.359
FP16,1779097010509418057,47.094965496,54.497
FP16,1779097010586413172,47.171960611,43.384
FP16,1779097010695359315,47.280906754,55.211
FP16,1779097010793578247,47.379125686,46.53
FP16,1779097010902579956,47.48812739500001,56.345
FP16,1779097010974693216,47.560240655,45.138
FP16,1779097011093901926,47.679449365,56.202
FP16,1779097011180848618,47.766396057,47.266
FP16,1779097011277810485,47.863357924000006,47.941
FP16,1779097011370849176,47.956396615,48.915
FP16,1779097011465183821,48.050731260000006,45.658
FP16,1779097011619927767,48.205475206,58.781
FP16,1779097011692045025,48.277592464,48.562
FP16,1779097011797260069,48.382807508000006,43.543
FP16,1779097011888553357,48.474100796,46.019
FP16,1779097011999754176,48.585301615000006,50.335
FP16,1779097012081476231,48.667023670000006,46.624
FP16,1779097012171834270,48.757381709,46.806
FP16,1779097012304940016,48.890487455000006,54.999
FP16,1779097012410853651,48.996401090000006,59.11
FP16,1779097012484473161,49.07002060000001,46.108
FP16,1779097012570377901,49.15592534,45.844
FP16,1779097012683676539,49.26922397800001,42.96
FP16,1779097012777745063,49.363292502,45.479
FP16,1779097012872328510,49.457875949000005,47.66
FP16,1779097012988545284,49.574092723,48.297
FP16,1779097013086058602,49.671606041000004,50.552
FP16,1779097013205548493,49.791095932000005,55.779
FP16,1779097013268198286,49.853745725,45.953
FP16,1779097013389821731,49.97536917,54.032
FP16,1779097013475499923,50.061047362000004,44.853
FP16,1779097013582792203,50.16833964200001,45.445
FP16,1779097013692880974,50.278428413,48.007
FP16,1779097013782483097,50.368030536000006,49.996
FP16,1779097013865999031,50.451546470000004,46.771
FP16,1779097013976439123,50.561986562,45.397
FP16,1779097014082816601,50.66836404,48.877
FP16,1779097014187580558,50.773127997,49.232
FP16,1779097014273445102,50.858992541000006,48.418
FP16,1779097014403079311,50.98862675,55.235
FP16,1779097014479132000,51.064679439,49.708
FP16,1779097014572191040,51.157738479,46.88
FP16,1779097014668817871,51.254365310000004,48.671
FP16,1779097014769196954,51.354744393000004,47.309
FP16,1779097014863307669,51.448855108000004,43.993
FP16,1779097014965339335,51.550886774000006,46.651
FP16,1779097015090305479,51.675852918000004,43.991
FP16,1779097015185647197,51.771194636000004,45.23
FP16,1779097015277116864,51.862664303,43.935
FP16,1779097015377975410,51.963522849,51.046
FP16,1779097015497310881,52.08285832,49.024
FP16,1779097015578993212,52.164540651,49.099
FP16,1779097015676266229,52.261813668,47.511
FP16,1779097015782505830,52.368053269,45.647
FP16,1779097015880368487,52.465915926,45.156
FP16,1779097015969118174,52.554665613000004,48.886
FP16,1779097016076850673,52.662398112000005,43.684
FP16,1779097016167475672,52.753023111000005,47.802
FP16,1779097016268157470,52.853704909,48.474
FP16,1779097016407058707,52.992606146,54.492
FP16,1779097016490377628,53.075925067,44.659
FP16,1779097016579769699,53.165317138000006,44.603
FP16,1779097016710034373,53.295581812,50.662
FP16,1779097016783329587,53.368877026,45.823
FP16,1779097016891433943,53.476981382000005,50.807
FP16,1779097016969564412,53.55511185100001,47.836
FP16,1779097017073076132,53.65862357100001,46.303
FP16,1779097017184637157,53.770184596,48.17
FP16,1779097017272238458,53.85778589700001,47.509
FP16,1779097017368431569,53.953979008000005,46.87
FP16,1779097017506207878,54.091755317,51.003
FP16,1779097017569571039,54.155118478000006,47.712
FP16,1779097017674349020,54.259896459000004,46.266
FP16,1779097017802791531,54.38833897000001,51.951
FP16,1779097017882703678,54.468251117,48.576
FP16,1779097017982025347,54.56757278600001,44.695
FP16,1779097018082953641,54.668501080000006,50.002
FP16,1779097018175443475,54.760990914000004,45.543
FP16,1779097018277083481,54.86263092,47.227
FP16,1779097018386329032,54.971876471,43.54
FP16,1779097018479611089,55.065158528000005,46.486
FP16,1779097018595563357,55.181110796000006,49.435
FP16,1779097018674741647,55.260289086,44.957
FP16,1779097018781043703,55.366591142000004,45.058
FP16,1779097018886663933,55.472211372000004,45.818
FP16,1779097018980842156,55.566389595000004,50.461
FP16,1779097019082770606,55.66831804500001,50.171
FP16,1779097019165245365,55.75079280400001,46.128
FP16,1779097019276550413,55.862097852000005,45.29
FP16,1779097019377421983,55.962969422,44.913
FP16,1779097019484009023,56.069556462,51.481
FP16,1779097019568458266,56.154005705,46.843
FP16,1779097019716355802,56.301903241000005,55.94
FP16,1779097019808314508,56.393861947000005,64.194
FP16,1779097019891966218,56.477513657,47.005
FP16,1779097020015610561,56.601158000000005,55.895
FP16,1779097020072974959,56.658522398,50.474
FP16,1779097020170931387,56.756478826000006,46.407
FP16,1779097020272579467,56.858126906,45.982
FP16,1779097020374524627,56.960072066,48.972
FP16,1779097020477266683,57.062814122000006,44.929
FP16,1779097020580099880,57.165647319,46.925
FP16,1779097020700986586,57.286534025,47.739
FP16,1779097020786829816,57.372377255,50.468
FP16,1779097020883670750,57.469218189,46.254
FP16,1779097020986726422,57.572273861000006,50.997
FP16,1779097021068148907,57.653696346000004,48.045
FP16,1779097021173354707,57.758902146000004,44.951
FP16,1779097021309374398,57.894921837000005,54.346
FP16,1779097021373288710,57.95883614900001,44.5
FP16,1779097021503587042,58.089134481,51.642
FP16,1779097021585279356,58.170826795,60.188
FP16,1779097021673645436,58.259192875000004,43.86
FP16,1779097021798496539,58.384043978,51.333
FP16,1779097021879667810,58.465215249,46.947
FP16,1779097021988582074,58.574129513,48.628
FP16,1779097022079586705,58.66513414400001,46.131
FP16,1779097022180152709,58.765700148,44.582
FP16,1779097022278629482,58.864176921,45.707
FP16,1779097022381634329,58.967181768,47.919
FP16,1779097022480816557,59.06636399600001,43.639
FP16,1779097022578940760,59.164488199000004,46.149
FP16,1779097022663622855,59.249170294,44.046
INT8,1779097367958621166,0.0,39.876
INT8,1779097368074089405,0.115468239,39.897
INT8,1779097368154051633,0.19543046700000002,37.006
INT8,1779097368238682448,0.280061282,35.725
INT8,1779097368316625493,0.358004327,35.158
INT8,1779097368450044731,0.491423565,39.207
INT8,1779097368601738938,0.6431177720000001,64.03
INT8,1779097368664900170,0.7062790040000001,36.368
INT8,1779097368790453733,0.8318325670000001,35.247
INT8,1779097368891814150,0.9331929840000001,41.45
INT8,1779097368991272849,1.032651683,38.059
INT8,1779097369075617438,1.1169962720000002,37.102
INT8,1779097369195678091,1.237056925,51.731
